akun_id,peran_id,nama_lengkap,email,no_hp,password_hash,status_aktif,email_verified_at,last_login_at,created_at,updated_at
AKUN000082,ADMIN,Rafi Rachman,rafi.rachman82@umkmtumbuh.go.id,081111861191,sha256$pwkit32eI8NgGf8fsx59Aw$efc0d185551983db07526b6a5e1b59086cfcf3111557c9ed762356d2c6d7f0d1,true,2024-10-23 08:07:50,,2024-10-22 10:07:50,2024-10-22 10:07:50
AKUN000083,ADMIN,Mila Utami,mu00083@umkmtumbuh.go.id,0857109997011,sha256$vNOof9vu1SlbAgxdC7EEAQ$03c7a0260f5364ccc0f4a5061cf096d998d7528dab57a98036414d602b2da5ab,true,2024-11-18 22:30:12,2025-01-11 16:00:15,2024-11-16 19:30:12,2025-01-11 16:00:15
AKUN000084,ADMIN,Rangga Setiawan,rangga_setiawan.084@umkmtumbuh.go.id,087863306255,sha256$0_GwjI-mHHunBTdhpaEPNA$1c2518a1172c6c1bdf62f3d5a1f6741b68f6baff31b561eaa3c6aea4242e9779,true,2025-07-06 04:14:46,2026-01-21 10:27:23,2025-07-03 21:14:46,2026-01-21 10:27:23
AKUN000085,ADMIN,Hanif Fauzi,hanif.00085@umkmtumbuh.go.id,085272925327,sha256$VMH2xNaZbicjGlPH2VrIcw$f22d52edbf9addfb1dffc7020ad97b59d1f0551e7f9023be4ee2441e6a2d8eba,true,2025-04-15 17:54:47,2025-07-30 07:53:12,2025-04-15 13:54:47,2025-07-30 07:53:12
AKUN000086,ADMIN,Nisa Pertiwi,np00086@umkmtumbuh.go.id,08785570616,sha256$lVyqUNAgiC2TLet2IkT9rQ$167bac59c183a5edaeba192d102493e12ffeb65d25a1171859d44b8960ad75c4,true,2025-01-26 07:22:32,2025-12-12 03:46:47,2025-01-23 01:22:32,2025-12-12 03:46:47
AKUN000087,ADMIN,Yoeke Herfina,yoekeherfina87@umkmtumbuh.go.id,082244489818,sha256$WDOSDOJ9P8Au_ZEc18nEug$7957ad373374fbed921c7c0a831420107d8e84a734d8476cd4545551034ffeee,true,2024-01-07 13:16:58,,2024-01-06 17:16:58,2024-01-06 17:16:58
AKUN000088,ADMIN,Lolo Hermawan,lolo_hermawan.088@umkmtumbuh.go.id,089879221803,sha256$KFd48QCJCq9oKSmh6ggIuQ$384bcfdb5a63c63072b76bb01835f6370af437d1cb38860361e1cfec9d5f3784,true,2026-01-23 09:05:29,,2026-01-20 10:05:29,2026-01-20 10:05:29
AKUN000089,ADMIN,Najma Hakim,najma-hakim-1513@umkmtumbuh.go.id,089878196677,sha256$2F-XW-d7lfPkSeXPLZfGmA$8a01b1caf6f7f78a9e272726ddf7a3307049282af33b3c47c46a96d4b30e2fb9,true,2024-05-24 18:19:28,2025-09-09 15:36:03,2024-05-22 21:19:28,2025-09-09 15:36:03
AKUN000090,ADMIN,Taufik Maharani,taufik-maharani-1530@umkmtumbuh.go.id,085690024052,sha256$kP0EFa-zICxduo1mvpM7MQ$5a16db78554d0b1e2732e12fd9dbb59c8f9905743f164c3395f51f785a3e6221,true,2024-11-18 10:26:52,2026-02-16 19:32:41,2024-11-15 23:26:52,2026-02-16 19:32:41
AKUN000091,ADMIN,Ratna Prasetyo,ratna-prasetyo-1547@umkmtumbuh.go.id,085612030963,sha256$Fof-ODo0K7MunWd_eRTyLQ$6e5833944dc31a99fa8d1f71400bb5fe24fc0234173dbfb700b875db852b21e3,true,2026-02-16 12:24:47,2026-02-16 15:19:42,2026-02-14 11:24:47,2026-02-16 15:19:42
AKUN000092,ADMIN,Salma Purnomo,salma.00092@umkmtumbuh.go.id,08115715647,sha256$7Ocvcyr74YWhSO0Dlp4zWQ$c45eed2f604bb0356acd26e5a5d4358df580cda3f9926f6983d9a45690aa6a0e,true,2024-03-08 13:36:43,2025-12-10 18:00:42,2024-03-06 06:36:43,2025-12-10 18:00:42
AKUN000093,ADMIN,Sulastri Anwar,sulastri-anwar-1581@umkmtumbuh.go.id,089778117730,sha256$8iXKRh--kmZPBsx1CUcicQ$3db1ed8bbe9c18f56e85b58ce9ff1dec49ac8636f6a350a41d2bc5bc61a2e235,true,2025-07-22 09:31:22,2026-02-15 03:17:01,2025-07-20 17:31:22,2026-02-15 03:17:01
AKUN000094,ADMIN,Mardiyah Astuti,mardiyah_astuti.094@umkmtumbuh.go.id,082191450136,sha256$Sx3wldg-zgi6pjMwxxtfZg$c120b1be19db11f4800944df054b3b43cab1f94004296fb9702961d685c1001a,true,2024-01-20 17:47:29,2026-02-14 08:49:20,2024-01-19 10:47:29,2026-02-14 08:49:20
AKUN000095,ADMIN,Suyatno Artanti,suyatno-artanti-1615@umkmtumbuh.go.id,08889849809,sha256$0IwajEzEyZOzk22of0XtrQ$016d7dcf8aa421789d3adc8795b7836a65e941386480f8062f029a87835a61d9,true,2024-06-20 05:01:10,2025-07-17 17:39:41,2024-06-17 12:01:10,2025-07-17 17:39:41
AKUN000096,ADMIN,Puspita Cahyono,pc00096@umkmtumbuh.go.id,08135514062,sha256$DlnzTv97jJcgjSqWs0c-7A$d1f5cc6df67ae699327615db3e986bbf523b6f61cc7933262116e4ff0db4143c,true,2025-05-05 08:29:10,2025-12-24 02:18:27,2025-05-05 02:29:10,2025-12-24 02:18:27
AKUN000097,ADMIN,Anisa Mutmainah,am00097@umkmtumbuh.go.id,08978027849,sha256$NLTs0svtTlbHba4ZKYMs9A$0370977cc47f99633b0b35531cd2731edc052d94fe8e1b8069a3fb74c45b8060,true,2026-04-19 06:07:23,2026-04-26 18:23:00,2026-04-16 19:07:23,2026-04-26 18:23:00
AKUN000098,ADMIN,Rina Kusumawati,rina_kusumawati.098@umkmtumbuh.go.id,088891721954,sha256$-Nor5LnVJDB3kMsE-HWXrQ$0eb3c0b03d320e6bd86be2d2591bec2f4b4b2a747e99d99633cdd81ca9443d3a,true,2026-04-02 00:53:22,,2026-03-29 14:53:22,2026-03-29 14:53:22
AKUN000099,ADMIN,Dian Nuraini,dian-nuraini-1683@umkmtumbuh.go.id,0856542620929,sha256$mYqI5Bqe5HBqI7wHR-5e3Q$13cb2d1ffd147db27c28a3ce8c9b43dc95f03b77f1916e816fb38afcb5ebc106,true,2024-04-14 12:15:27,2025-07-27 23:59:07,2024-04-11 22:15:27,2025-07-27 23:59:07
AKUN000100,ADMIN,Bayu Nugroho,bayu.00100@umkmtumbuh.go.id,08951894356,sha256$eLOUGGt_YkfA_0CFZ8Lq-A$f316a09331fa0f1f8010f8b8c78865884a0e1f22100a756a28e9dc8f02d0eb1d,true,2024-12-25 23:06:34,2026-04-18 09:50:24,2024-12-24 06:06:34,2026-04-18 09:50:24
AKUN000101,ADMIN,Kartika Ningsih,kartika.00101@umkmtumbuh.go.id,0878393870509,sha256$tRxXEOydNqFrA8vKWvHAlg$04892e3c4f07232842003868c3483c9e64cd02462ce30e50acb8efc192d571ba,true,2025-08-24 05:03:19,2026-04-14 22:36:01,2025-08-22 08:03:19,2026-04-14 22:36:01
AKUN000102,ADMIN,Galih Fitriani,galihfitriani102@umkmtumbuh.go.id,085137423984,sha256$XHK59KKNU8kc7Y_-6geT_g$7eb9a7a2f9aa65d9831cdbbd6f30bfdeca20d635059543bb511adcacbaa0518a,true,2026-05-18 18:39:56,2026-05-28 09:27:57,2026-05-18 16:39:56,2026-05-28 09:27:57
AKUN000103,ADMIN,Miftah Azarel,miftah.azarel6@umkmtumbuh.go.id,0898187167124,sha256$v18xhsGJar88ikwvsNkIcA$760fea2bf2a75c24e92072b8345c8c4c744fa55898d9607314fe26b63268b162,true,2024-12-02 16:26:49,2026-05-15 04:30:25,2024-11-29 17:26:49,2026-05-15 04:30:25
AKUN000104,ADMIN,Fauzan Pangestu,fauzan.pangestu7@umkmtumbuh.go.id,0882561260849,sha256$-Xpm0Z5vI2mC-x177P9ziA$99bfeb1108c507ddf216a8973a359bc2d54b26a0e7dab52e8e0c34ab48cf8dc0,true,2025-06-25 19:29:58,,2025-06-22 18:29:58,2025-06-22 18:29:58
AKUN000105,ADMIN,Annisa Maryati,am00105@umkmtumbuh.go.id,089823594951,sha256$Bc-wYIuz9BCoijCiM00qSA$1ba8fe2da09302b42d438d9db39e11636f0a255074087010f131284a2e612065,true,2025-07-21 07:35:24,2025-12-04 04:09:38,2025-07-21 01:35:24,2025-12-04 04:09:38
AKUN000106,ADMIN,Lois Sutrisno,loissutrisno106@umkmtumbuh.go.id,0812988655942,sha256$cURETznVk0M47fwZORfwGw$2b120f0a3a0820cfa8ca9383c5accc3cc4b33ad5e97853518e0bae6aebdc5d15,true,2024-10-30 08:34:24,2025-02-02 11:32:26,2024-10-26 18:34:24,2025-02-02 11:32:26
AKUN000107,ADMIN,Satria Prakoso,satria.prakoso10@umkmtumbuh.go.id,0898961159821,sha256$oyc96vM8Uh-mU0k-czSgmQ$70cce79a87404f26b9568caffbd91b744892557ffe7c2337a915a8dcd6a2ebfd,true,2026-02-10 13:08:24,2026-06-01 03:42:49,2026-02-07 22:08:24,2026-06-01 03:42:49
AKUN000108,ADMIN,Bahlil Lestari,bahlil-lestari-1836@umkmtumbuh.go.id,08588269451,sha256$Wyr_8WgvpOa7LmgLQd0U0w$4ec3eeb43014e30c25bdf6a2ee5a4884769d2cc839a09a14d6af8e6d12f883e9,true,2024-01-19 12:02:25,,2024-01-18 18:02:25,2024-01-18 18:02:25
AKUN000109,ADMIN,Rizal Maulana,rizal.maulana12@umkmtumbuh.go.id,0899835147037,sha256$-bnFtCNNl02RlbgU4S6vPQ$73fef507b57f14dd8bb403cf103e965492dc4c85084e91ef623b68c054c4098c,true,2024-02-27 00:21:27,,2024-02-24 23:21:27,2024-02-24 23:21:27
AKUN000110,ADMIN,Gilang Mulyani,gilang.mulyani13@umkmtumbuh.go.id,087794230729,sha256$elGbwU-AgX2GWyrzs4GnuQ$11216d3d466a320be19d73e853a086428718ac841757003235a76c047bad5245,true,2024-03-29 08:19:29,2025-06-23 23:46:46,2024-03-26 18:19:29,2025-06-23 23:46:46
AKUN000111,ADMIN,Ayu Ungu,ayu.00111@umkmtumbuh.go.id,085749825773,sha256$fja9gih4xJdw1iRWgRCRKA$b8c50b9f826be26425b5a381dc5f275fcf65369d7cff6b026ea91eb90a004120,true,2024-11-19 08:22:20,2025-07-14 11:40:19,2024-11-16 06:22:20,2025-07-14 11:40:19
AKUN000112,ADMIN,Rendra Subianto,rendra_subianto.112@umkmtumbuh.go.id,08118796812,sha256$P0Md5xf8xk-XXLT63vRUxA$6fd82e842aef770c505899be16e8f45b0778b8d1aac2ec20529e3faf47940964,true,2024-09-18 12:58:19,2025-03-27 17:26:24,2024-09-15 11:58:19,2025-03-27 17:26:24
AKUN000113,ADMIN,Titin Ramdani,titinramdani113@umkmtumbuh.go.id,08956508056,sha256$eg4Qz9OiaTaHySt-StbpkA$cd7f0875428d2726d64c48a72ebf0dc0ef966cf6dc2ab760822f69068c803007,true,2024-12-28 17:16:04,,2024-12-25 05:16:04,2024-12-25 05:16:04
AKUN000114,ADMIN,Khusnul Wulandari,khusnul.wulandari17@umkmtumbuh.go.id,088841277229,sha256$I-KeyJd3urGClgr0mchkgQ$f4076b3e28a55ffbdb7c81730c73ea9f443826e803d7118113480076de46a9a0,true,2025-07-20 03:11:20,2026-05-22 10:44:19,2025-07-20 02:11:20,2026-05-22 10:44:19
AKUN000115,ADMIN,Wulan Pawestri,wp00115@umkmtumbuh.go.id,085540754367,sha256$jO2N6ldDvvGaIsuViJ9skw$28c563cb7729cbd7baae4c2d12a986d8084fb89e32ee05b2f1425e1ddd8070a4,true,2026-01-19 09:34:10,2026-01-24 08:42:55,2026-01-15 20:34:10,2026-01-24 08:42:55
AKUN000116,ADMIN,Mursid Wibowo,mursid.wibowo19@umkmtumbuh.go.id,08812264823,sha256$v6I5u7LSwvOOp320-6Ea2g$9d9ef390080e9108db0984d95f0f10052e1c002068e439bdb357ee8906bf5042,true,2024-01-19 08:35:44,2024-06-25 23:49:09,2024-01-17 18:35:44,2024-06-25 23:49:09
AKUN000117,ADMIN,Nur Rahmawati,nur.00117@umkmtumbuh.go.id,082352466982,sha256$OhoCuOJXFgEzELNavV2mYA$bf5115d51676dd6e5d617ec6a7bc91866fc4510bc550f98c4e05f493690e3957,true,2025-04-05 17:06:04,2025-05-13 05:33:48,2025-04-04 19:06:04,2025-05-13 05:33:48
AKUN000118,ADMIN,Putri Suryani,putri.00118@umkmtumbuh.go.id,089957215655,sha256$MfeHCkk4sFGDF-XvM_30ZA$e2bddcfafa3cb8e13795a52c1bc5eadff5c37b9b28967e01a009eac239412e30,true,2025-12-21 21:17:15,,2025-12-20 21:17:15,2025-12-20 21:17:15
AKUN000119,ADMIN,Aulia Hapsari,ah00119@umkmtumbuh.go.id,088196904852,sha256$9N925m_NuPMXpN6lKSe5sg$6c2317621d4e1bc38646844b71df1345935f63d993e8231e9d2bcff8768c6b57,true,2024-08-18 13:06:51,2025-06-14 23:09:40,2024-08-17 08:06:51,2025-06-14 23:09:40
AKUN000120,ADMIN,Teguh Akmalin,teguh_akmalin.120@umkmtumbuh.go.id,0813426816224,sha256$IH59syXh1C9T1Epyx_g21A$d7e8e1d82103c522dc0eda0cd2e7372c4bd98265a2af132a23ab20177395a50b,true,2025-12-13 11:49:54,2026-02-23 02:27:48,2025-12-09 22:49:54,2026-02-23 02:27:48
AKUN000121,ADMIN,Kirana Sulistyo,ks00121@umkmtumbuh.go.id,0856464771547,sha256$9VqL-GWBW9O4Gp3rlHuTuw$14ec1c7f3e0c822d117c61a273816e16d8a2fd534b28c4f73a8ebb2c0f039370,true,2024-06-04 10:21:01,2025-01-16 14:29:19,2024-06-01 00:21:01,2025-01-16 14:29:19
AKUN000122,ADMIN,Dimas Gunawan,dimasgunawan122@umkmtumbuh.go.id,088196881849,sha256$aX0GdyrVCHLOsz--1AK0gw$7ffd97793b901695ce1804076831e8119c68d8a23f9ccebc2e19928269cd2583,true,2025-12-15 16:00:26,,2025-12-13 00:00:26,2025-12-13 00:00:26
AKUN000123,ADMIN,Aditya Prabawa,ap00123@umkmtumbuh.go.id,08973687600,sha256$LuzQ-_v9ZwwX8jgYtRbRSg$2d8aa9e1dbe9e9a5f687a3e54c015ed4a1a0743cc5e99dccb226dc9121a4d1c9,true,2025-06-09 05:32:30,2026-06-02 05:46:14,2025-06-07 03:32:30,2026-06-02 05:46:14
AKUN000124,ADMIN,Naila Rahman,nr00124@umkmtumbuh.go.id,089615837209,sha256$fktUdjl6_GEbLJ2QOzZ74A$c93524f923c00d3529e4ce3cd99cfb196edb72106dcb2cec677f0be3e1df0fb7,true,2025-12-20 15:47:56,2026-05-19 15:29:09,2025-12-18 10:47:56,2026-05-19 15:29:09
AKUN000125,ADMIN,Reza Hidayat,rh00125@umkmtumbuh.go.id,088137688634,sha256$XuQmkaWi7ibdB__uAVYCiQ$a753586f29855bae33af2fa6ac5a0fc4676bbe9fa3595a2151b0b7d9a15ca00f,true,2026-02-05 09:17:13,,2026-02-03 08:17:13,2026-02-03 08:17:13
AKUN000126,ADMIN,Raihan Cahyani,raihan-cahyani-2142@umkmtumbuh.go.id,089831655662,sha256$yf6xXG1LfouB9VX9qBEyFw$4663164587a029b363d4dba0d8271097e01e41e4c0376ede61b203d488a664b0,true,2025-09-22 21:32:28,2025-12-30 09:08:15,2025-09-20 05:32:28,2025-12-30 09:08:15
AKUN000127,ADMIN,Viola Basuki,viola-basuki-2159@umkmtumbuh.go.id,089661510116,sha256$i8UR4B1MQS_i0yjxRvBWjQ$e7b1109cb0cd194bc870ddf8bb93ce5be8cbd86829cf3f92384d28e397d401aa,true,2024-04-23 14:06:03,2025-10-20 14:21:58,2024-04-19 14:06:03,2025-10-20 14:21:58
AKUN000128,ADMIN,Aisyah Manggala,aisyah.00128@umkmtumbuh.go.id,088219742589,sha256$v-guRoqeQdNmDk91cLNIYg$063754e0b08923abe6fa0212c93338f237a927266b286808612cd4b36237876b,true,2026-04-20 06:37:51,2026-05-15 14:53:49,2026-04-18 19:37:51,2026-05-15 14:53:49
AKUN000129,ADMIN,Sofyan Kusuma,sofyan.kusuma32@umkmtumbuh.go.id,085765088760,sha256$YjVxSeR1I335Kz6Frh2wAw$ad8e5af4af8b052289d6ad55f5adb3432a50ec83af5e2879fd65eacbadca9730,true,2025-01-09 09:39:36,2026-04-11 04:47:39,2025-01-05 10:39:36,2026-04-11 04:47:39
AKUN000130,ADMIN,Sri Azzahra,sri.00130@umkmtumbuh.go.id,0813174294210,sha256$lvCIjy3vnpr5cO8wFS7daw$bd578102c6e67c471031a6684bab13cd45de8b53aff65471f990d568b313ee74,true,2025-09-14 14:14:03,,2025-09-11 13:14:03,2025-09-11 13:14:03
AKUN000131,ADMIN,Tania Anggraini,taniaanggraini131@umkmtumbuh.go.id,0812721672733,sha256$xbBrDl_DuPiR40nMrbIFAg$f933a286aee87d915a415755693417b8db272b502bffee924092309bd580fb16,true,2026-01-15 02:02:58,,2026-01-11 04:02:58,2026-01-11 04:02:58
AKUN000132,ADMIN,Suhartini Wijayanti,suhartini.wijayanti35@umkmtumbuh.go.id,085395050788,sha256$cTUQPYabdjjnmgCKY3Zzuw$3f04354aca3466c7703c5fb877e34cd3947a13968b273ad16a7bfecc28bbc3c4,true,2024-04-06 15:41:49,2026-03-20 22:47:08,2024-04-02 21:41:49,2026-03-20 22:47:08
AKUN000133,ADMIN,Rois Handayani,rois_handayani.133@umkmtumbuh.go.id,087758249935,sha256$SMGX6ZrVDI2TDu59R7Eh2g$f01568fb09b880951eddea12d8cd97e4e82db430f509577b95cfce44b612ba87,true,2024-06-26 07:20:18,,2024-06-22 11:20:18,2024-06-22 11:20:18
AKUN000134,ADMIN,Darsih Wijaya,dw00134@umkmtumbuh.go.id,085820813397,sha256$hTi212faqd1eQC3_qv4gOQ$dc2f6912d3b0a609172504b6a27f1c57c5e6ebd0ebba71635c212f0384ae806d,true,2024-05-26 08:50:47,2024-08-14 15:36:11,2024-05-23 06:50:47,2024-08-14 15:36:11
AKUN000135,ADMIN,Gita Amalia,ga00135@umkmtumbuh.go.id,088171368895,sha256$JcAnJInhvZ2Dy15sRBI1Nw$648117615a78cc5c592b45f6553783193113d1a6d15fdf77ebeb68f339b8b30b,true,2025-01-09 15:44:29,,2025-01-06 21:44:29,2025-01-06 21:44:29
AKUN000136,ADMIN,Ahmad Ade,aa00136@umkmtumbuh.go.id,08215465987,sha256$psMtxFYi8-5vIDhTWctjqQ$24341ace5114d560fd944805682c979284bd8cf71f5219223587eb36373792c4,true,2025-01-11 07:30:42,2025-02-11 08:30:31,2025-01-10 15:30:42,2025-02-11 08:30:31
AKUN000137,ADMIN,Hendra Syakira,hendra-syakira-2329@umkmtumbuh.go.id,08961348955,sha256$o1izBdO2vBmn4tEsHuSCwQ$dc1b4a154f8f167215785f4edabec471cc5ea06fc6307bd2a79580be5d3a2262,true,2025-04-22 11:39:56,,2025-04-19 17:39:56,2025-04-19 17:39:56
AKUN000138,ADMIN,Fajar Fauziah,fajarfauziah138@umkmtumbuh.go.id,085166402980,sha256$CFSWscAjIkCQw6Dwi2FaAg$d02c92e1f6df59c286d10d6075749ffdad09f1c913f0416a375909673feb5cbb,true,2025-05-21 01:04:23,,2025-05-19 21:04:23,2025-05-19 21:04:23
AKUN000139,ADMIN,Lestari Widodo,lestari-widodo-2363@umkmtumbuh.go.id,085354028734,sha256$5c1AQ9NceMMOgCSqPlJkBw$b398df934d657465936f381e571a0b527ff7cc261919ab18206f713694d25ce0,true,2026-05-13 16:28:35,2026-05-31 02:07:27,2026-05-12 06:28:35,2026-05-31 02:07:27
AKUN000140,ADMIN,Andi Haryanto,andi_haryanto.140@umkmtumbuh.go.id,082189046104,sha256$2QD1PwtmZ9L_iqR2Re72Eg$751089cb4db9c5457db7b2964094779ce05b5199c3d82313239f9e753409b4a1,true,2025-12-14 04:07:26,2025-12-23 23:50:23,2025-12-13 17:07:26,2025-12-23 23:50:23
AKUN000141,ADMIN,Hana Kurniawan,hana.kurniawan44@umkmtumbuh.go.id,0899425028932,sha256$GTfxvH7nRKqg8wPvdnDefw$5ba02bc76bcb3aa1037de7fd11a03555a2d56d289a75279efccd6ba4cacb84ca,true,2024-06-02 07:46:24,2025-04-12 10:44:51,2024-05-30 00:46:24,2025-04-12 10:44:51
AKUN000142,ADMIN,Vina Firmansyah,vina.00142@umkmtumbuh.go.id,081196539467,sha256$YaddP_XT0Q-uJWdUV-fy4g$8f6adcdafc030b87d96930436568da1761faa7977ac1a7f8b4e4f1cf6e1d9627,true,2024-11-09 04:40:58,2025-03-24 08:19:22,2024-11-07 15:40:58,2025-03-24 08:19:22
AKUN000143,ADMIN,Mega Ramadhan,mega.ramadhan46@umkmtumbuh.go.id,088112825900,sha256$eLd3HSFoDmag9R8qUHZZNQ$61c110fc3705975b43c1b58b64a5f248e32957e22c1cb0d63745b6237126d32e,true,2025-05-10 16:17:52,2025-09-22 09:45:20,2025-05-10 12:17:52,2025-09-22 09:45:20
AKUN000144,ADMIN,Fikri Ryannareta,fikri-ryannareta-2448@umkmtumbuh.go.id,089887148541,sha256$Tc9vt61f9kChKazEYO3J-w$544f7ca395f437221654d849f05bb0bf5ed23ae9518b4c117d44a52d82ab4e23,true,2026-01-27 05:50:51,2026-03-24 06:02:26,2026-01-24 13:50:51,2026-03-24 06:02:26
AKUN000145,ADMIN,Rambat Yusnita,rambat.yusnita48@umkmtumbuh.go.id,089861453331,sha256$evclrwzjHkeHnxKbLbqe0A$3b7f43590f6800d53486c7a2515efe1894ee0d90a7e00f037b9384d0e04c24c2,true,2025-12-25 01:05:35,2026-01-16 10:14:21,2025-12-22 11:05:35,2026-01-16 10:14:21
AKUN000146,ADMIN,Prayuda Fadhilah,pf00146@umkmtumbuh.go.id,088867299602,sha256$WlGUTMFAtJQX_2OEvRr6IQ$f7836f934f32c0f5981bda74b99ad4c2ed16b52c46c7e00a7d5277a4f082016c,true,2025-09-24 15:52:28,2026-04-14 23:02:29,2025-09-22 21:52:28,2026-04-14 23:02:29
AKUN000147,ADMIN,Dhea Ramadhani,dhea.00147@umkmtumbuh.go.id,081162519829,sha256$kg47rCwb5ozQeOURmdnFXg$39735f58deb80a48d7660151217d395c5c95e7f917dfe7262bb9c90fcae153e8,true,2025-05-28 01:05:24,2025-08-11 12:33:51,2025-05-25 20:05:24,2025-08-11 12:33:51
AKUN000148,ADMIN,Yoga Anjani,yoga-anjani-2516@umkmtumbuh.go.id,082319103106,sha256$AWv_0nRFEiYB65fIwI4uzw$63a6e3fdd14adc9a370db2061610ce7e8fff1ceaf19c8d2f649ba6dd76396993,true,2024-11-18 17:53:20,2025-08-28 05:48:19,2024-11-18 13:53:20,2025-08-28 05:48:19
AKUN000149,ADMIN,Yuni Santoso,yunisantoso149@umkmtumbuh.go.id,089987410735,sha256$i2bj2py2vy29huWTIh-J5Q$24434083b001b48cf3e73200a482596029c0080d7f240b5dc826391b7c69c0b6,true,2024-10-10 11:48:03,2025-10-06 15:45:05,2024-10-10 03:48:03,2025-10-06 15:45:05
AKUN000150,ADMIN,Febri Sari,febri-sari-2550@umkmtumbuh.go.id,085729153504,sha256$TVBgKHLH0xfFbW-KdqZ8yA$5a11a670fdf99d5f73db86734ed995ccc5cac157b0b92f76516865be9f5478b7,true,2026-05-05 03:30:29,,2026-05-04 18:30:29,2026-05-04 18:30:29
AKUN000151,ADMIN,Adit Puspita,aditpuspita151@umkmtumbuh.go.id,08124014847,sha256$QY6yK4byaHqMDjJDVoCxfw$2db2b228c98fdf0edf698bcea17c2dcb9a7b2452ed0f6f64d5720c5708217565,true,2024-11-25 04:35:22,2025-11-29 01:47:18,2024-11-22 00:35:22,2025-11-29 01:47:18
AKUN000152,ADMIN,Endang Aryati,endang.aryati55@umkmtumbuh.go.id,08513552033,sha256$iX7dtFi6bKBAtdZWygZp9A$4f4ec8bb198c4f458b26a611c7d8810658179bc6c14397823d261d8e229b6ea7,true,2024-06-06 10:39:12,2025-02-27 20:50:40,2024-06-04 02:39:12,2025-02-27 20:50:40
AKUN000153,ADMIN,Mujiono Afifansyah,mujiono-afifansyah-2601@umkmtumbuh.go.id,0851162781569,sha256$j8mCye564dndn_l8KJ68OA$39bafb631c462a695eed97e765ff9d7fcb551953969b401a5988561ff89e7b4d,true,2025-10-14 12:25:46,2026-05-20 09:10:41,2025-10-12 13:25:46,2026-05-20 09:10:41
AKUN000154,ADMIN,Devi Wicaksono,devi-wicaksono-2618@umkmtumbuh.go.id,0897981090386,sha256$Salc5_6g7a0gaJu2kg2QRg$d97ce99e746681f469e4b29dbe83c144c34e8926c29020bf47be1d204857169a,true,2026-04-22 19:45:21,2026-05-30 17:39:36,2026-04-22 08:45:21,2026-05-30 17:39:36
AKUN000155,ADMIN,Syifa Herlambang,syifa.00155@umkmtumbuh.go.id,087821096321,sha256$u9fB2bXM5jwmtzFUMB7dQw$82303d813912ea29faeae7b9389e95780d4edc8697a1635e304c9a93d21769ce,true,2024-08-30 12:10:19,2025-04-07 14:08:30,2024-08-29 02:10:19,2025-04-07 14:08:30
AKUN000156,ADMIN,Dewi Setyowati,dewi_setyowati.156@umkmtumbuh.go.id,0882138529983,sha256$M7gjdpzAndOpqlFofio5Nw$4aff5a244956940065bd21dd648671e0afef6f560087ba5121353be2dc1db079,true,2024-02-08 15:53:32,2024-05-15 14:53:31,2024-02-06 17:53:32,2024-05-15 14:53:31
AKUN000157,ADMIN,Wahyu Asih,wa00157@umkmtumbuh.go.id,082130272448,sha256$D2aC550eC7HAQtatHG4Jug$dbcb73f6d099aa6bfe4c68b03c4864fcc05ced17a89774056b54a636e2f0553c,true,2025-07-25 00:57:30,2026-05-27 05:27:12,2025-07-22 05:57:30,2026-05-27 05:27:12
AKUN000158,ADMIN,Farhan Wahyuni,farhan_wahyuni.158@umkmtumbuh.go.id,0855699192397,sha256$QOhiETrokDdLhQ0INYTGbg$c80f1c68aa01792a0e7dd902a3217d96a70558eff8d1c44747a3534ae0d86cc0,true,2024-12-07 12:50:14,2025-01-23 15:09:50,2024-12-04 21:50:14,2025-01-23 15:09:50
AKUN000159,ADMIN,Salsa Pramono,salsa.00159@umkmtumbuh.go.id,089546222519,sha256$6mErNle-uZybFiJ0Tw7SnA$f7bffb7177964033ac4c6403870115a2071990fbfc9284c66bdac4de080f6d67,true,2024-12-28 07:26:21,2025-05-25 11:04:02,2024-12-27 07:26:21,2025-05-25 11:04:02
AKUN000160,ADMIN,Bagus Amin,bagus.amin63@umkmtumbuh.go.id,082242565425,sha256$psdAMlqTa1Z38T-KXFnCMw$22c1bb48298eaa8111ba29d1479074fdedb55d456437dc1488b7cb6c8a85b55e,true,2026-03-25 10:53:47,2026-04-16 01:09:09,2026-03-25 07:53:47,2026-04-16 01:09:09
AKUN000161,ADMIN,Niken Mahardika,nm00161@umkmtumbuh.go.id,087715388931,sha256$Hzfh9JN424kDu18lWK7Vbw$df49b1bf528a167d5a0ae6882592e34eb0949df262f5aa95773bc60f8a36f271,true,2025-10-02 09:33:24,,2025-09-29 07:33:24,2025-09-29 07:33:24
AKUN000162,ADMIN,Dinda Nugraha,dinda-nugraha-2754@umkmtumbuh.go.id,0858205130182,sha256$RMO-R71_44MIygkBd9XhbQ$bf7bbd0c39af995164ccfe820706be3ccf8249aa006d19b9d2c01889d9f843ed,true,2024-03-13 04:21:28,2025-02-06 06:36:06,2024-03-09 06:21:28,2025-02-06 06:36:06
AKUN000163,ADMIN,Pram Rohmah,pram.00163@umkmtumbuh.go.id,087762977000,sha256$82tL8ZPHZJhE8_CG9dgoPg$4b6d42216af0d8bb48b1e85d1251aeb6e1d5371d9729407c3bdc08f0180ffc76,true,2025-04-20 09:14:51,2025-09-03 08:12:28,2025-04-18 04:14:51,2025-09-03 08:12:28
